Waterbeheerder.omschrijving;Meetobject.namespace;Meetobject.code;Meetobject.lokaalID;Namespace;Monster.Identificatie;Monster.lokaalID;MonsterCompartiment.code;MonsterCompartiment.omschrijving;Orgaan.code;Orgaan.omschrijving;Organisme.naam;Bemonsteringsapparaat.code;Bemonsteringsapparaat.omschrijving;Monsterophaaldatum;Monsterophaaltijd;GeometriePunt.X;GeometriePunt.Y;Meetwaarde.lokaalID;Resultaatdatum;Begindatum;Begintijd;Einddatum;Eindtijd;Typering.code;Typering.omschrijving;Grootheid.code;Grootheid.omschrijving;Parameter.groep;Parameter.code;Parameter.omschrijving;Parameter.CASnummer;Biotaxon.naam;Eenheid.code;Eenheid.omschrijving;Hoedanigheid.code;Hoedanigheid.omschrijving;Levensstadium.code;Levensstadium.omschrijving;Lengteklasse.code;Lengteklasse.omschrijving;Geslacht.code;Geslacht.omschrijving;Verschijningsvorm.code;Verschijningsvorm.omschrijving;Levensvorm.code;Levensvorm.omschrijving;Gedrag.code;Gedrag.omschrijving;AnalyseCompartiment.code;AnalyseCompartiment.omschrijving;Compartiment.code;Compartiment.omschrijving;Waardebewerkingsmethode.code;Waardebewerkingsmethode.omschrijving;Limietsymbool;Numeriekewaarde;Alfanumeriekewaarde;Kwaliteitsoordeel.code;Kwaliteitsoordeel.omschrijving;Rapportagejaar;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907874;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;14:38:00;190509;559670;AK_DB_673539899;27-5-2019;27-5-2019;14:38:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;Pb;lood;7439-92-1;;ug/l;microgram per liter;nf;opgeloste fractie (bijv;;;;;;;;;;;;;;;;;;;;;;;;;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907874;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;14:38:00;190509;559670;AK_DB_673539900;27-5-2019;27-5-2019;14:38:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;Sb;antimoon;7440-36-0;;ug/l;microgram per liter;nf;opgeloste fractie (bijv;;;;;;;;;;;;;;;;;;;;;;;;;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907874;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;14:38:00;190509;559670;AK_DB_673539901;27-5-2019;27-5-2019;14:38:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;V;vanadium;7440-62-2;;ug/l;microgram per liter;nf;opgeloste fractie (bijv;;;;;;;;;;;;;;;;;;;;;;;;;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907874;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;14:38:00;190509;559670;AK_DB_673539902;27-5-2019;27-5-2019;14:38:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;Zn;zink;7440-66-6;;ug/l;microgram per liter;nf;opgeloste fractie (bijv;;;;;;;;;;;;;;;;;;;;;;;;;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907874;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;14:38:00;190509;559670;AK_DB_673539903;27-5-2019;27-5-2019;14:38:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;Al;aluminium;7429-90-5;;ug/l;microgram per liter;nf;opgeloste fractie (bijv;;;;;;;;;;;;;;;;;;;;;;;;;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907874;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;14:38:00;190509;559670;AK_DB_673539904;27-5-2019;27-5-2019;14:38:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;Se;seleen;7782-49-2;;ug/l;microgram per liter;nf;opgeloste fractie (bijv;;;;;;;;;;;;;;;;;;;;;;;;;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907874;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;14:38:00;190509;559670;AK_DB_673539905;27-5-2019;27-5-2019;14:38:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;U;uranium;7440-61-1;;ug/l;microgram per liter;nf;opgeloste fractie (bijv;;;;;;;;;;;;;;;;;;;;;;;;;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907874;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;14:38:00;190509;559670;AK_DB_673539906;27-5-2019;27-5-2019;14:38:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;Ag;zilver;7440-22-4;;ug/l;microgram per liter;nf;opgeloste fractie (bijv;;;;;;;;;;;;;;;;;;;;;;;;;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907874;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;14:38:00;190509;559670;AK_DB_673539907;27-5-2019;27-5-2019;14:38:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;Mo;molybdeen;7439-98-7;;ug/l;microgram per liter;nf;opgeloste fractie (bijv;;;;;;;;;;;;;;;;;;;;;;;;;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907874;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;14:38:00;190509;559670;AK_DB_673539908;27-5-2019;27-5-2019;14:38:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;Si;silicium;7440-21-3;;mg/l;milligram per liter;nf;opgeloste fractie (bijv;;;;;;;;;;;;;;;;;;;;;;;;;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907874;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;14:38:00;190509;559670;AK_DB_673539909;27-5-2019;27-5-2019;14:38:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;As;arseen;7440-38-2;;ug/l;microgram per liter;nf;opgeloste fractie (bijv;;;;;;;;;;;;;;;;;;;;;;;;;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907874;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;14:38:00;190509;559670;AK_DB_673539910;27-5-2019;27-5-2019;14:38:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;Ba;barium;7440-39-3;;ug/l;microgram per liter;nf;opgeloste fractie (bijv;;;;;;;;;;;;;;;;;;;;;;;;;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907874;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;14:38:00;190509;559670;AK_DB_673539911;27-5-2019;27-5-2019;14:38:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;Be;beryllium;7440-41-7;;ug/l;microgram per liter;nf;opgeloste fractie (bijv;;;;;;;;;;;;;;;;;;;;;;;;;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907874;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;14:38:00;190509;559670;AK_DB_673539912;27-5-2019;27-5-2019;14:38:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;Cd;cadmium;7440-43-9;;ug/l;microgram per liter;nf;opgeloste fractie (bijv;;;;;;;;;;;;;;;;;;;;;;;;;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907874;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;14:38:00;190509;559670;AK_DB_673539913;27-5-2019;27-5-2019;14:38:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;Co;kobalt;7440-48-4;;ug/l;microgram per liter;nf;opgeloste fractie (bijv;;;;;;;;;;;;;;;;;;;;;;;;;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907874;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;14:38:00;190509;559670;AK_DB_673539914;27-5-2019;27-5-2019;14:38:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;Cr;chroom;7440-47-3;;ug/l;microgram per liter;nf;opgeloste fractie (bijv;;;;;;;;;;;;;;;;;;;;;;;;;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907874;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;14:38:00;190509;559670;AK_DB_673539915;27-5-2019;27-5-2019;14:38:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;Cu;koper;7440-50-8;;ug/l;microgram per liter;nf;opgeloste fractie (bijv;;;;;;;;;;;;;;;;;;;;;;;;;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907874;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;14:38:00;190509;559670;AK_DB_673539916;27-5-2019;27-5-2019;14:38:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;Sn;tin;7440-31-5;;ug/l;microgram per liter;nf;opgeloste fractie (bijv;;;;;;;;;;;;;;;;;;;;;;;;;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907875;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;13:25:00;190509;559670;AK_DB_630265356;27-5-2019;27-5-2019;13:25:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;CHLFa;chlorofyl-a;479-61-8;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;5;;"""00""";Normale waarde;2020;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907875;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;13:25:00;190509;559670;AK_DB_630265357;27-5-2019;27-5-2019;13:25:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;Cl;chloride;16887-00-6;;mg/l;milligram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;;69;;"""00""";Normale waarde;2020;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907875;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;13:25:00;190509;559670;AK_DB_630265358;27-5-2019;27-5-2019;13:25:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;Ntot;stikstof totaal;NVT;;mg/l;milligram per liter;N;uitgedrukt in Stikstof;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;;1;;;;;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907875;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;13:25:00;190509;559670;AK_DB_630265359;27-5-2019;27-5-2019;13:25:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;NH4;ammonium;14798-03-9;;mg/l;milligram per liter;N;uitgedrukt in Stikstof;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907875;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;13:25:00;190509;559670;AK_DB_630265360;27-5-2019;27-5-2019;13:25:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;NO2;nitriet;14797-65-0;;mg/l;milligram per liter;N;uitgedrukt in Stikstof;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907875;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;13:25:00;190509;559670;AK_DB_630265361;27-5-2019;27-5-2019;13:25:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;NO3;nitraat;14797-55-8;;mg/l;milligram per liter;N;uitgedrukt in Stikstof;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907875;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;13:25:00;190509;559670;AK_DB_630265362;27-5-2019;27-5-2019;13:25:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;Ptot;fosfor totaal;NVT;;mg/l;milligram per liter;P;uitgedrukt in Fosfor;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907875;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;13:25:00;190509;559670;AK_DB_630265363;27-5-2019;27-5-2019;13:25:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;PO4;fosfaat;14265-44-2;;mg/l;milligram per liter;P;uitgedrukt in Fosfor;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;;57;;"""00""";Normale waarde;2020;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907875;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;13:25:00;190509;559670;AK_DB_630265364;27-5-2019;27-5-2019;13:25:00;;;;;CONCTTE;(massa)Concentratie;Object;OS;Onopgeloste stoffen;NVT;;mg/l;milligram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;;6;;;;;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907875;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;13:25:00;190509;559670;AK_DB_630265365;27-5-2019;27-5-2019;13:25:00;;;;;pH;Zuurgraad;Grootheid;;;;;DIMSLS;dimensieloos;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;;9;;"""00""";Normale waarde;2020;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907875;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;13:25:00;190509;559670;AK_DB_630265366;27-5-2019;27-5-2019;13:25:00;;;;;T;Temperatuur;Grootheid;;;;;oC;graad Celsius;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;;18;;;;;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907875;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;13:25:00;190509;559670;AK_DB_630265367;27-5-2019;27-5-2019;13:25:00;;;;;VERZDGGD;Verzadigingsgraad;ChemischeStof;O2;zuurstof;7782-44-7;;%;procent;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;;110;;"""00""";Normale waarde;2020;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907875;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;13:25:00;190509;559670;AK_DB_630265368;27-5-2019;27-5-2019;13:25:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;O2;zuurstof;7782-44-7;;mg/l;milligram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;;10;;;;;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907875;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;13:25:00;190509;559670;AK_DB_630265369;27-5-2019;27-5-2019;13:25:00;;;;;ZICHT;Doorzicht;Grootheid;;;;;cm;centimeter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;>;90;;"""00""";Normale waarde;2020;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907875;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;13:25:00;190509;559670;AK_DB_630265370;27-5-2019;27-5-2019;13:25:00;;;;;GELDHD;Geleidendheid;Grootheid;;;;;mS/m;millisiemens per meter;25oC;t;;;;;;;;;;;;;;;;;;;;;;;;;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907875;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;13:25:00;190509;559670;AK_DB_673539917;27-5-2019;27-5-2019;13:25:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;bixfn;bixafen;581809-46-3;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;8;;"""00""";Normale waarde;2020;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907875;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;13:25:00;190509;559670;AK_DB_673539918;27-5-2019;27-5-2019;13:25:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;isprzm;isopyrazam;881685-58-1;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907875;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;13:25:00;190509;559670;AK_DB_673539919;27-5-2019;27-5-2019;13:25:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;C2yazfs;ethylazinfos;2642-71-9;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;1;;"""00""";Normale waarde;2020;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907875;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;13:25:00;190509;559670;AK_DB_673539920;27-5-2019;27-5-2019;13:25:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;C2yBen;ethylbenzeen;100-41-4;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907875;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;13:25:00;190509;559670;AK_DB_673539921;27-5-2019;27-5-2019;13:25:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;tembtone;tembotrione;335104-84-2;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907875;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;13:25:00;190509;559670;AK_DB_673539922;27-5-2019;27-5-2019;13:25:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;IsfrnC1yNa;jodosulfuron-methyl-natrium;144550-36-7;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;5;;"""00""";Normale waarde;2020;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907875;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;13:25:00;190509;559670;AK_DB_673539923;27-5-2019;27-5-2019;13:25:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;fenton;fenthion;55-38-9;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907875;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;13:25:00;190509;559670;AK_DB_673539924;27-5-2019;27-5-2019;13:25:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;feNO2ton;fenitrothion;122-14-5;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907875;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;13:25:00;190509;559670;AK_DB_673539925;27-5-2019;27-5-2019;13:25:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;Fle;fluoreen;86-73-7;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907875;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;13:25:00;190509;559670;AK_DB_673539926;27-5-2019;27-5-2019;13:25:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;Flu;fluorantheen;206-44-0;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907875;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;13:25:00;190509;559670;AK_DB_673539927;27-5-2019;27-5-2019;13:25:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;11DClC2a;"""1";"1-dichloorethaan""";75-34-3;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907875;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;13:25:00;190509;559670;AK_DB_673539928;27-5-2019;27-5-2019;13:25:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;HCB;hexachloorbenzeen;118-74-1;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907875;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;13:25:00;190509;559670;AK_DB_673539929;27-5-2019;27-5-2019;13:25:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;HxClC2a;hexachloorethaan;67-72-1;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907875;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;13:25:00;190509;559670;AK_DB_673539930;27-5-2019;27-5-2019;13:25:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;HpCl;heptachloor;76-44-8;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907875;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;13:25:00;190509;559670;AK_DB_673539931;27-5-2019;27-5-2019;13:25:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;heptnfs;heptenofos;23560-59-0;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907875;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;13:25:00;190509;559670;AK_DB_673539932;27-5-2019;27-5-2019;13:25:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;fluoprm;fluopyram;658066-35-4;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907875;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;13:25:00;190509;559670;AK_DB_673539933;27-5-2019;27-5-2019;13:25:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;penffn;penflufen;494793-67-8;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907875;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;13:25:00;190509;559670;AK_DB_673539934;27-5-2019;27-5-2019;13:25:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;pentoprd;penthiopyrad;183675-82-3;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907875;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;13:25:00;190509;559670;AK_DB_673539935;27-5-2019;27-5-2019;13:25:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;iptrn;isoproturon;34123-59-6;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907875;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;13:25:00;190509;559670;AK_DB_673539936;27-5-2019;27-5-2019;13:25:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;idn;isodrin;465-73-6;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907875;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;13:25:00;190509;559670;AK_DB_673539937;27-5-2019;27-5-2019;13:25:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;amttdn;ametoctradin;865318-97-4;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907875;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;13:25:00;190509;559670;AK_DB_673539938;27-5-2019;27-5-2019;13:25:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;linrn;linuron;330-55-2;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0221;"""0221""";NL02;NL02_1907875;"""0221""";OW;Oppervlaktewater;;;;;;27-5-2019;13:25:00;190509;559670;AK_DB_673539939;27-5-2019;27-5-2019;13:25:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;malton;malathion;121-75-5;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
